57940.00202500 -50.83354800
57943.06336400 -50.89942800
57945.68736900 -50.97645400
57949.95137800 -50.95976100
57955.41805500 -50.93509200
57957.38605900 -51.05371800
57957.60472600 -50.89661800
57963.61807100 -50.88271700
57963.83673800 -50.89731600
57964.05540500 -50.79573600
57964.38340500 -50.92848300
57965.36740700 -50.89098000
57965.69540800 -50.95550300
57967.11674400 -50.87794800
57967.33541100 -50.92416000
57967.55407800 -50.83203200
57968.75674700 -50.88491100
57969.63141600 -50.86934800
57970.06875000 -50.92105400
57970.50608400 -50.82859500
57970.83408500 -50.83312400
57971.05275200 -50.97087700
57972.91142200 -50.95511000
57973.89542400 -50.97342400
57974.66075900 -50.94037600
57975.31676000 -51.03639500
57976.41009500 -50.82456000
57976.62876200 -51.00515000
57980.12743600 -50.91695500
57980.89277100 -50.89314600
57984.71944500 -50.87796600
57985.59411300 -50.94530300
57986.03144700 -50.86527500
57986.68744900 -50.93516800
57987.01544900 -50.79238500
57987.12478300 -50.96728700
57987.89011800 -50.90044100
57988.21811800 -50.77165700
57988.54611900 -50.72849900
57988.65545200 -50.90394700
57989.20212000 -50.94076600
57989.31145400 -50.86537200
57990.40478900 -50.83752600
57990.95145700 -51.02504400
57992.04479200 -51.00800000
57992.15412600 -50.82679400
57992.70079400 -50.85487800
57992.81012700 -50.91276400
57993.46612800 -50.80457700
57994.01279600 -50.95344400
57994.34079700 -50.93030900
57994.77813100 -50.82075400
57995.32479900 -50.98572600
57995.54346600 -50.97130600
57995.98080000 -50.98081900
57996.85546800 -51.04921200
57997.07413500 -50.91823800
57997.51147000 -50.94103500
57998.05813700 -50.77660900
57998.27680400 -50.85544400
57998.71413900 -50.97020200
57998.93280600 -50.90314600
57999.47947300 -50.85942800
58000.24480800 -50.69891300
58000.46347500 -50.96388300
58001.01014300 -51.00065400
58001.11947700 -51.05245200
58001.55681100 -50.88588800
58001.77547800 -50.78011500
58001.99414500 -50.91405700
58004.39948300 -50.85342000
58004.83681700 -50.85158600
58005.05548400 -50.85571200
58005.82081900 -50.78300600
58006.25815300 -50.95727400
58007.57015600 -50.89840000
58007.78882300 -50.86188100
58009.21015900 -50.85332900
58009.64749300 -51.00993400
58009.86616000 -50.98045100
58010.08482700 -50.84833500
58010.95949600 -50.91153300
58011.28749600 -50.88013400
58011.72483000 -50.75289900
58012.16216500 -50.93531400
58012.59949900 -50.76332100
58013.36483400 -50.84559300
58013.91150100 -50.79388900
58014.23950200 -50.81472600
58015.00483700 -50.60530300
58015.11417000 -50.90126900
58015.44217100 -50.94878100
58015.55150400 -50.72039200
58016.09817200 -50.71691100
58017.08217400 -50.85308900
58017.30084100 -50.68411800
58017.95684200 -50.81120800
58018.28484300 -50.81461400
58019.48751200 -50.75763500
58019.92484600 -50.94534800
58020.47151400 -50.72178600
58020.69018100 -50.75221600
58020.90884800 -50.60802500
58021.23684900 -50.80050500
58021.56484900 -50.73608000
58022.65818500 -50.77016300
58022.87685200 -50.77290400
58023.42352000 -50.69459400
58023.64218700 -50.56697600
58023.86085400 -50.82418600
58024.29818800 -50.73964100
58024.62618900 -50.82213000
58024.95418900 -50.71223300
58025.17285600 -50.79480700
58025.50085700 -50.69126100
58025.71952400 -50.54758700
58026.15685800 -50.61266900
58026.92219300 -50.57167200
58027.14086000 -50.63600400
58028.01552900 -50.62595900
58028.56219600 -50.60962400
58029.32753100 -50.60845000
58029.87419900 -50.65823700
58030.20220000 -50.73934800
58030.53020000 -50.69259900
58031.07686800 -50.62911400
58031.18620100 -50.82430300
58032.17020300 -50.68516500
58033.04487200 -50.61442800
58033.81020700 -50.61130300
58034.13820700 -50.73118800
58034.35687400 -50.66120400
58035.23154300 -50.81673100
58035.88754400 -50.79055800
58036.54354500 -50.66606700
58037.09021300 -50.68830300
58037.19954600 -50.84479900
58037.52754700 -50.80033900
58037.85554800 -50.87275000
58038.07421500 -50.78209700
58038.62088200 -50.75684200
58039.38621700 -50.81996900
58039.60488400 -50.76409700
58039.71421800 -50.85662700
58042.88489100 -50.69431500
58043.32222500 -50.79107600
58043.54089200 -50.63226700
58043.75955900 -50.69857900
58044.19689300 -50.66627000
58045.18089500 -50.68865900
58045.50889600 -50.72129200
58045.72756300 -50.71292100
58045.83689600 -50.64029800
58046.27423100 -50.70396300
58047.03956500 -50.81398000
58047.58623300 -50.66749800
58048.02356700 -50.80949000
58048.24223400 -50.72215000
58048.89823600 -50.76521600
58049.33557000 -50.74504300
58050.31957200 -50.80377100
58051.52224100 -50.82792800
58052.61557600 -50.73918300
58054.14624600 -50.82880700
58054.69291400 -50.77228500
58055.45824800 -50.70272600
58056.22358300 -50.64803800
58058.84758800 -50.65821700
58059.28492200 -50.75301400
58060.81559200 -50.71062400
58061.58092700 -50.75341500
58064.86093300 -50.77917700
58065.18893400 -50.81585500
58065.84493500 -50.90721900
58066.17293600 -50.98111400
58066.50093600 -51.01522500
58067.15693800 -50.98148000
58067.48493800 -50.99887700
58067.59427200 -51.11386300
58068.25027300 -51.02350300
58068.46894000 -50.95845100
58069.01560800 -51.01842700
58069.78094300 -51.00747200
58071.20227900 -51.04846100
58071.53028000 -50.93179400
58071.74894700 -51.20383300
58071.96761400 -50.98747600
58072.18628100 -51.20094300
58073.06094900 -51.02648200
58073.17028300 -51.18646900
58073.38895000 -50.98826900
58076.12228800 -51.27513400
58076.88762300 -51.23724700
58077.21562400 -51.21170100
58077.32495700 -51.15630000
58077.65295800 -51.36038000
58078.19962600 -51.37177600
58078.30895900 -51.42987000
58078.41829300 -51.39640900
58078.96496100 -51.37935300
58079.51162800 -51.41180700
58079.94896200 -51.44005600
58080.27696300 -51.41438800
58080.60496400 -51.56534500
58080.93296400 -51.42537500
58081.47963200 -51.53372800
58081.80763300 -51.57603400
58082.24496700 -51.61575200
58082.35430000 -51.51072800
58082.90096800 -51.57547300
58083.11963500 -51.65424800
58083.33830200 -51.62260600
58083.88497000 -51.57652800
58083.99430400 -51.60910100
58084.10363700 -51.69295100
58084.43163800 -51.52569600
58085.19697300 -51.63490900
58085.41564000 -51.65431200
58088.91431300 -51.54868100
58089.13298000 -51.61776800
58089.57031400 -51.66891500
58090.55431600 -51.69651700
58090.77298300 -51.70005400
58090.99165100 -51.64048500
58093.50632200 -51.63133100
58093.61565600 -51.56212500
58095.36499200 -51.61128600
58095.80232700 -51.64788200
58095.91166000 -51.64554700
58096.34899400 -51.65460900
58098.97299900 -51.45293100
58099.73833400 -51.55382000
58100.50366900 -51.37729900
58100.72233600 -51.49796500
58100.83167000 -51.46933600
58101.15967000 -51.46046900
58101.59700400 -51.37421400
58101.70633800 -51.42835900
58101.92500500 -51.49903800
58105.09567800 -51.60573500
58105.31434500 -51.69403300
58105.53301200 -51.59315300
58105.86101300 -51.59657700
58106.62634700 -51.56029800
58106.84501500 -51.53906200
58107.50101600 -51.61573700
58107.82901600 -51.55917000
58110.78102200 -51.69132100
58112.85836000 -51.53202900
58113.40502700 -51.68980500
58116.13836600 -51.44163100
58116.46636600 -51.50544600
58117.01303400 -51.44053000
58117.66903500 -51.35774500
58117.77836900 -51.45318500
58118.98103800 -51.33741800
58119.52770600 -51.51537100
58119.63703900 -51.51653900
58123.57304700 -51.43042400
58123.68238000 -51.39920800
58123.90104800 -51.49354300
58124.11971500 -51.43756600
58124.44771500 -51.44405100
58124.88504900 -51.38997600
58125.10371700 -51.30215500
58125.21305000 -51.51306400
58125.54105100 -51.33309800
58125.86905100 -51.34601300
58126.08771800 -51.45407400
58126.41571900 -51.35905200
58126.63438600 -51.45109700
58126.74372000 -51.28451600
58126.96238700 -51.30930500
58127.29038700 -51.32410800
58127.94638900 -51.23704000
58128.27438900 -51.45400100
58128.38372300 -51.55137300
58129.03972400 -51.42266700
58129.36772500 -51.51771700
58129.69572500 -51.39052500
58129.91439300 -51.42825000
58130.02372600 -51.41956600
58130.89839400 -51.45933100
58131.00772800 -51.41530600
58135.05306900 -51.38684800
58135.16240300 -51.31026000
58135.81840400 -51.40264700
58136.03707100 -51.33625100
58136.14640500 -51.34794100
58136.36507200 -51.35608100
58136.69307200 -51.36191100
58136.91173900 -51.25403600
58137.23974000 -51.07877700
58137.67707400 -51.20123900
58138.00507500 -51.15581300
58138.87974300 -51.14550400
58138.98907700 -51.16615700
58139.31707700 -51.27570300
58139.42641100 -51.39843400
58139.86374500 -51.36112500
58139.97307900 -51.28333900
58140.51974600 -51.22411200
58140.62908000 -51.32090100
58140.73841300 -51.35592500
58141.06641400 -51.44109900
58141.28508100 -51.50035300
58141.39441500 -51.50932100
58142.05041600 -51.56805000
58142.15975000 -51.36346800
58142.59708400 -51.50033000
58142.70641700 -51.41151700
58142.81575100 -51.52365700
58142.92508400 -51.49686900
58143.14375100 -51.41686300
58143.58108600 -51.35579100
58143.90908600 -51.35559100
58144.12775300 -51.40663100
58144.23708700 -51.30702600
58144.34642000 -51.47552000
58144.45575400 -51.25472700
